type, size, algo, threshold, avg_ms
nearly, 25100, best, 16, 1
nearly, 25200, quick, -1, 2
nearly, 25200, best, 16, 1
nearly, 25300, quick, -1, 2
nearly, 25300, best, 16, 1
nearly, 25400, quick, -1, 2
nearly, 25400, best, 16, 1
nearly, 25500, quick, -1, 2
nearly, 25500, best, 16, 1
nearly, 25600, quick, -1, 2
nearly, 25600, best, 16, 1
nearly, 25700, quick, -1, 2
nearly, 25700, best, 16, 1
nearly, 25800, quick, -1, 2
nearly, 25800, best, 16, 1
nearly, 25900, quick, -1, 2
nearly, 25900, best, 16, 1
nearly, 26000, quick, -1, 2
nearly, 26000, best, 16, 1
nearly, 26100, quick, -1, 2
nearly, 26100, best, 16, 1
nearly, 26200, quick, -1, 2
nearly, 26200, best, 16, 1
nearly, 26300, quick, -1, 2
nearly, 26300, best, 16, 1
nearly, 26400, quick, -1, 2
nearly, 26400, best, 16, 1
nearly, 26500, quick, -1, 2
nearly, 26500, best, 16, 1
nearly, 26600, quick, -1, 2
nearly, 26600, best, 16, 1
nearly, 26700, quick, -1, 2
nearly, 26700, best, 16, 1
nearly, 26800, quick, -1, 2
nearly, 26800, best, 16, 1
nearly, 26900, quick, -1, 2
nearly, 26900, best, 16, 1
nearly, 27000, quick, -1, 2
nearly, 27000, best, 16, 1
nearly, 27100, quick, -1, 2
nearly, 27100, best, 16, 1
nearly, 27200, quick, -1, 2
nearly, 27200, best, 16, 1
nearly, 27300, quick, -1, 2
nearly, 27300, best, 16, 1
nearly, 27400, quick, -1, 2
nearly, 27400, best, 16, 1
nearly, 27500, quick, -1, 2
nearly, 27500, best, 16, 1
nearly, 27600, quick, -1, 2
nearly, 27600, best, 16, 1
nearly, 27700, quick, -1, 2
nearly, 27700, best, 16, 1
nearly, 27800, quick, -1, 2
nearly, 27800, best, 16, 1
nearly, 27900, quick, -1, 2
nearly, 27900, best, 16, 1
nearly, 28000, quick, -1, 2
nearly, 28000, best, 16, 1
nearly, 28100, quick, -1, 2
nearly, 28100, best, 16, 1
nearly, 28200, quick, -1, 2
nearly, 28200, best, 16, 1
nearly, 28300, quick, -1, 2
nearly, 28300, best, 16, 1
nearly, 28400, quick, -1, 2
nearly, 28400, best, 16, 1
nearly, 28500, quick, -1, 2
nearly, 28500, best, 16, 1
nearly, 28600, quick, -1, 2
nearly, 28600, best, 16, 1
nearly, 28700, quick, -1, 2
nearly, 28700, best, 16, 1
nearly, 28800, quick, -1, 2
nearly, 28800, best, 16, 1
nearly, 28900, quick, -1, 2
nearly, 28900, best, 16, 1
nearly, 29000, quick, -1, 2
nearly, 29000, best, 16, 1
nearly, 29100, quick, -1, 2
nearly, 29100, best, 16, 1
nearly, 29200, quick, -1, 2
nearly, 29200, best, 16, 1
nearly, 29300, quick, -1, 2
nearly, 29300, best, 16, 1
nearly, 29400, quick, -1, 2
nearly, 29400, best, 16, 1
nearly, 29500, quick, -1, 2
nearly, 29500, best, 16, 1
nearly, 29600, quick, -1, 2
nearly, 29600, best, 16, 1
nearly, 29700, quick, -1, 2
nearly, 29700, best, 16, 1
nearly, 29800, quick, -1, 2
nearly, 29800, best, 16, 1
nearly, 29900, quick, -1, 2
nearly, 29900, best, 16, 1
nearly, 30000, quick, -1, 2
nearly, 30000, best, 16, 1
nearly, 30100, quick, -1, 2
nearly, 30100, best, 16, 1
nearly, 30200, quick, -1, 3
nearly, 30200, best, 16, 1
nearly, 30300, quick, -1, 3
nearly, 30300, best, 16, 1
nearly, 30400, quick, -1, 2
nearly, 30400, best, 16, 1
nearly, 30500, quick, -1, 2
nearly, 30500, best, 16, 1
nearly, 30600, quick, -1, 2
nearly, 30600, best, 16, 1
nearly, 30700, quick, -1, 2
nearly, 30700, best, 16, 1
nearly, 30800, quick, -1, 2
nearly, 30800, best, 16, 1
nearly, 30900, quick, -1, 2
nearly, 30900, best, 16, 1
nearly, 31000, quick, -1, 2
nearly, 31000, best, 16, 1
nearly, 31100, quick, -1, 3
nearly, 31100, best, 16, 1
nearly, 31200, quick, -1, 3
nearly, 31200, best, 16, 1
nearly, 31300, quick, -1, 3
nearly, 31300, best, 16, 1
nearly, 31400, quick, -1, 3
nearly, 31400, best, 16, 1
nearly, 31500, quick, -1, 3
nearly, 31500, best, 16, 1
nearly, 31600, quick, -1, 3
nearly, 31600, best, 16, 1
nearly, 31700, quick, -1, 3
nearly, 31700, best, 16, 1
nearly, 31800, quick, -1, 3
nearly, 31800, best, 16, 1
nearly, 31900, quick, -1, 3
nearly, 31900, best, 16, 1
nearly, 32000, quick, -1, 3
nearly, 32000, best, 16, 1
nearly, 32100, quick, -1, 3
nearly, 32100, best, 16, 1
nearly, 32200, quick, -1, 3
nearly, 32200, best, 16, 1
nearly, 32300, quick, -1, 3
nearly, 32300, best, 16, 1
nearly, 32400, quick, -1, 3
nearly, 32400, best, 16, 1
nearly, 32500, quick, -1, 3
nearly, 32500, best, 16, 1
nearly, 32600, quick, -1, 3
nearly, 32600, best, 16, 1
nearly, 32700, quick, -1, 3
nearly, 32700, best, 16, 1
nearly, 32800, quick, -1, 3
nearly, 32800, best, 16, 1
nearly, 32900, quick, -1, 3
nearly, 32900, best, 16, 1
nearly, 33000, quick, -1, 3
nearly, 33000, best, 16, 1
nearly, 33100, quick, -1, 3
nearly, 33100, best, 16, 1
nearly, 33200, quick, -1, 3
nearly, 33200, best, 16, 1
nearly, 33300, quick, -1, 3
nearly, 33300, best, 16, 1
nearly, 33400, quick, -1, 3
nearly, 33400, best, 16, 1
nearly, 33500, quick, -1, 3
nearly, 33500, best, 16, 1
nearly, 33600, quick, -1, 3
nearly, 33600, best, 16, 1
nearly, 33700, quick, -1, 3
nearly, 33700, best, 16, 1
nearly, 33800, quick, -1, 3
nearly, 33800, best, 16, 1
nearly, 33900, quick, -1, 3
nearly, 33900, best, 16, 1
nearly, 34000, quick, -1, 3
nearly, 34000, best, 16, 1
nearly, 34100, quick, -1, 3
nearly, 34100, best, 16, 1
nearly, 34200, quick, -1, 3
nearly, 34200, best, 16, 1
nearly, 34300, quick, -1, 3
nearly, 34300, best, 16, 1
nearly, 34400, quick, -1, 3
nearly, 34400, best, 16, 1
nearly, 34500, quick, -1, 3
nearly, 34500, best, 16, 1
nearly, 34600, quick, -1, 3
nearly, 34600, best, 16, 1
nearly, 34700, quick, -1, 3
nearly, 34700, best, 16, 1
nearly, 34800, quick, -1, 3
nearly, 34800, best, 16, 1
nearly, 34900, quick, -1, 3
nearly, 34900, best, 16, 1
nearly, 35000, quick, -1, 3
nearly, 35000, best, 16, 1
nearly, 35100, quick, -1, 3
nearly, 35100, best, 16, 1
nearly, 35200, quick, -1, 3
nearly, 35200, best, 16, 1
nearly, 35300, quick, -1, 3
nearly, 35300, best, 16, 1
nearly, 35400, quick, -1, 3
nearly, 35400, best, 16, 1
nearly, 35500, quick, -1, 3
nearly, 35500, best, 16, 1
nearly, 35600, quick, -1, 3
nearly, 35600, best, 16, 1
nearly, 35700, quick, -1, 3
nearly, 35700, best, 16, 1
nearly, 35800, quick, -1, 3
nearly, 35800, best, 16, 1
nearly, 35900, quick, -1, 3
nearly, 35900, best, 16, 1
nearly, 36000, quick, -1, 3
nearly, 36000, best, 16, 1
nearly, 36100, quick, -1, 3
nearly, 36100, best, 16, 1
nearly, 36200, quick, -1, 3
nearly, 36200, best, 16, 1
nearly, 36300, quick, -1, 3
nearly, 36300, best, 16, 1
nearly, 36400, quick, -1, 3
nearly, 36400, best, 16, 1
nearly, 36500, quick, -1, 3
nearly, 36500, best, 16, 1
nearly, 36600, quick, -1, 3
nearly, 36600, best, 16, 1
nearly, 36700, quick, -1, 3
nearly, 36700, best, 16, 1
nearly, 36800, quick, -1, 3
nearly, 36800, best, 16, 1
nearly, 36900, quick, -1, 3
nearly, 36900, best, 16, 1
nearly, 37000, quick, -1, 3
nearly, 37000, best, 16, 1
nearly, 37100, quick, -1, 3
nearly, 37100, best, 16, 1
nearly, 37200, quick, -1, 3
nearly, 37200, best, 16, 1
nearly, 37300, quick, -1, 3
nearly, 37300, best, 16, 1
nearly, 37400, quick, -1, 3
nearly, 37400, best, 16, 1
nearly, 37500, quick, -1, 3
nearly, 37500, best, 16, 1
nearly, 37600, quick, -1, 3
nearly, 37600, best, 16, 1
nearly, 37700, quick, -1, 3
nearly, 37700, best, 16, 1
nearly, 37800, quick, -1, 3
nearly, 37800, best, 16, 1
nearly, 37900, quick, -1, 3
nearly, 37900, best, 16, 1
nearly, 38000, quick, -1, 3
nearly, 38000, best, 16, 1
nearly, 38100, quick, -1, 3
nearly, 38100, best, 16, 1
nearly, 38200, quick, -1, 3
nearly, 38200, best, 16, 1
nearly, 38300, quick, -1, 3
nearly, 38300, best, 16, 1
nearly, 38400, quick, -1, 3
nearly, 38400, best, 16, 1
nearly, 38500, quick, -1, 3
nearly, 38500, best, 16, 1
nearly, 38600, quick, -1, 3
nearly, 38600, best, 16, 1
nearly, 38700, quick, -1, 3
nearly, 38700, best, 16, 1
nearly, 38800, quick, -1, 3
nearly, 38800, best, 16, 1
nearly, 38900, quick, -1, 3
nearly, 38900, best, 16, 1
nearly, 39000, quick, -1, 3
nearly, 39000, best, 16, 1
nearly, 39100, quick, -1, 3
nearly, 39100, best, 16, 1
nearly, 39200, quick, -1, 3
nearly, 39200, best, 16, 1
nearly, 39300, quick, -1, 3
nearly, 39300, best, 16, 1
nearly, 39400, quick, -1, 3
nearly, 39400, best, 16, 1
nearly, 39500, quick, -1, 3
nearly, 39500, best, 16, 1
nearly, 39600, quick, -1, 3
nearly, 39600, best, 16, 1
nearly, 39700, quick, -1, 3
nearly, 39700, best, 16, 1
nearly, 39800, quick, -1, 3
nearly, 39800, best, 16, 1
nearly, 39900, quick, -1, 3
nearly, 39900, best, 16, 1
nearly, 40000, quick, -1, 3
nearly, 40000, best, 16, 1
nearly, 40100, quick, -1, 3
nearly, 40100, best, 16, 1
nearly, 40200, quick, -1, 4
nearly, 40200, best, 16, 2
nearly, 40300, quick, -1, 4
nearly, 40300, best, 16, 2
nearly, 40400, quick, -1, 4
nearly, 40400, best, 16, 2
nearly, 40500, quick, -1, 4
nearly, 40500, best, 16, 1
nearly, 40600, quick, -1, 4
nearly, 40600, best, 16, 2
nearly, 40700, quick, -1, 4
nearly, 40700, best, 16, 2
nearly, 40800, quick, -1, 4
nearly, 40800, best, 16, 2
nearly, 40900, quick, -1, 4
nearly, 40900, best, 16, 2
nearly, 41000, quick, -1, 5
nearly, 41000, best, 16, 2
nearly, 41100, quick, -1, 4
nearly, 41100, best, 16, 3
nearly, 41200, quick, -1, 4
nearly, 41200, best, 16, 2
nearly, 41300, quick, -1, 4
nearly, 41300, best, 16, 2
nearly, 41400, quick, -1, 4
nearly, 41400, best, 16, 2
nearly, 41500, quick, -1, 4
nearly, 41500, best, 16, 2
nearly, 41600, quick, -1, 4
nearly, 41600, best, 16, 2
nearly, 41700, quick, -1, 4
nearly, 41700, best, 16, 2
nearly, 41800, quick, -1, 4
nearly, 41800, best, 16, 2
nearly, 41900, quick, -1, 4
nearly, 41900, best, 16, 2
nearly, 42000, quick, -1, 4
nearly, 42000, best, 16, 2
nearly, 42100, quick, -1, 4
nearly, 42100, best, 16, 2
nearly, 42200, quick, -1, 4
nearly, 42200, best, 16, 2
nearly, 42300, quick, -1, 4
nearly, 42300, best, 16, 2
nearly, 42400, quick, -1, 4
nearly, 42400, best, 16, 2
nearly, 42500, quick, -1, 4
nearly, 42500, best, 16, 2
nearly, 42600, quick, -1, 4
nearly, 42600, best, 16, 2
nearly, 42700, quick, -1, 4
nearly, 42700, best, 16, 2
nearly, 42800, quick, -1, 4
nearly, 42800, best, 16, 2
nearly, 42900, quick, -1, 4
nearly, 42900, best, 16, 2
nearly, 43000, quick, -1, 4
nearly, 43000, best, 16, 2
nearly, 43100, quick, -1, 4
nearly, 43100, best, 16, 2
nearly, 43200, quick, -1, 4
nearly, 43200, best, 16, 2
nearly, 43300, quick, -1, 4
nearly, 43300, best, 16, 2
nearly, 43400, quick, -1, 4
nearly, 43400, best, 16, 2
nearly, 43500, quick, -1, 4
nearly, 43500, best, 16, 2
nearly, 43600, quick, -1, 4
nearly, 43600, best, 16, 2
nearly, 43700, quick, -1, 4
nearly, 43700, best, 16, 2
nearly, 43800, quick, -1, 4
nearly, 43800, best, 16, 2
nearly, 43900, quick, -1, 4
nearly, 43900, best, 16, 2
nearly, 44000, quick, -1, 4
nearly, 44000, best, 16, 2
nearly, 44100, quick, -1, 4
nearly, 44100, best, 16, 2
nearly, 44200, quick, -1, 4
nearly, 44200, best, 16, 2
nearly, 44300, quick, -1, 4
nearly, 44300, best, 16, 2
nearly, 44400, quick, -1, 4
nearly, 44400, best, 16, 2
nearly, 44500, quick, -1, 4
nearly, 44500, best, 16, 2
nearly, 44600, quick, -1, 4
nearly, 44600, best, 16, 2
nearly, 44700, quick, -1, 4
nearly, 44700, best, 16, 2
nearly, 44800, quick, -1, 4
nearly, 44800, best, 16, 2
nearly, 44900, quick, -1, 4
nearly, 44900, best, 16, 2
nearly, 45000, quick, -1, 4
nearly, 45000, best, 16, 2
nearly, 45100, quick, -1, 4
nearly, 45100, best, 16, 2
nearly, 45200, quick, -1, 4
nearly, 45200, best, 16, 2
nearly, 45300, quick, -1, 4
nearly, 45300, best, 16, 2
nearly, 45400, quick, -1, 4
nearly, 45400, best, 16, 2
nearly, 45500, quick, -1, 4
nearly, 45500, best, 16, 2
nearly, 45600, quick, -1, 4
nearly, 45600, best, 16, 2
nearly, 45700, quick, -1, 4
nearly, 45700, best, 16, 2
nearly, 45800, quick, -1, 4
nearly, 45800, best, 16, 2
nearly, 45900, quick, -1, 4
nearly, 45900, best, 16, 2
nearly, 46000, quick, -1, 4
nearly, 46000, best, 16, 2
nearly, 46100, quick, -1, 4
nearly, 46100, best, 16, 2
nearly, 46200, quick, -1, 4
nearly, 46200, best, 16, 2
nearly, 46300, quick, -1, 4
nearly, 46300, best, 16, 2
nearly, 46400, quick, -1, 4
nearly, 46400, best, 16, 2
nearly, 46500, quick, -1, 4
nearly, 46500, best, 16, 2
nearly, 46600, quick, -1, 4
nearly, 46600, best, 16, 2
nearly, 46700, quick, -1, 4
nearly, 46700, best, 16, 2
nearly, 46800, quick, -1, 4
nearly, 46800, best, 16, 2
nearly, 46900, quick, -1, 4
nearly, 46900, best, 16, 2
nearly, 47000, quick, -1, 4
nearly, 47000, best, 16, 2
nearly, 47100, quick, -1, 4
nearly, 47100, best, 16, 2
nearly, 47200, quick, -1, 4
nearly, 47200, best, 16, 2
nearly, 47300, quick, -1, 4
nearly, 47300, best, 16, 2
nearly, 47400, quick, -1, 4
nearly, 47400, best, 16, 2
nearly, 47500, quick, -1, 4
nearly, 47500, best, 16, 2
nearly, 47600, quick, -1, 4
nearly, 47600, best, 16, 2
nearly, 47700, quick, -1, 4
nearly, 47700, best, 16, 2
nearly, 47800, quick, -1, 4
nearly, 47800, best, 16, 2
nearly, 47900, quick, -1, 4
nearly, 47900, best, 16, 2
nearly, 48000, quick, -1, 4
nearly, 48000, best, 16, 2
nearly, 48100, quick, -1, 4
nearly, 48100, best, 16, 2
nearly, 48200, quick, -1, 4
nearly, 48200, best, 16, 2
nearly, 48300, quick, -1, 4
nearly, 48300, best, 16, 2
nearly, 48400, quick, -1, 4
nearly, 48400, best, 16, 2
nearly, 48500, quick, -1, 4
nearly, 48500, best, 16, 2
nearly, 48600, quick, -1, 4
nearly, 48600, best, 16, 2
nearly, 48700, quick, -1, 4
nearly, 48700, best, 16, 2
nearly, 48800, quick, -1, 4
nearly, 48800, best, 16, 2
nearly, 48900, quick, -1, 4
nearly, 48900, best, 16, 2
nearly, 49000, quick, -1, 4
nearly, 49000, best, 16, 2
nearly, 49100, quick, -1, 4
nearly, 49100, best, 16, 2
nearly, 49200, quick, -1, 4
nearly, 49200, best, 16, 2
nearly, 49300, quick, -1, 4
nearly, 49300, best, 16, 2
nearly, 49400, quick, -1, 4
nearly, 49400, best, 16, 2
nearly, 49500, quick, -1, 4
nearly, 49500, best, 16, 2
nearly, 49600, quick, -1, 4
nearly, 49600, best, 16, 2
nearly, 49700, quick, -1, 4
nearly, 49700, best, 16, 2
nearly, 49800, quick, -1, 5
nearly, 49800, best, 16, 2
nearly, 49900, quick, -1, 4
nearly, 49900, best, 16, 2
nearly, 50000, quick, -1, 4
nearly, 50000, best, 16, 2
nearly, 50100, quick, -1, 4
nearly, 50100, best, 16, 2
nearly, 50200, quick, -1, 4
nearly, 50200, best, 16, 2
nearly, 50300, quick, -1, 4
nearly, 50300, best, 16, 2
nearly, 50400, quick, -1, 4
nearly, 50400, best, 16, 2
nearly, 50500, quick, -1, 4
nearly, 50500, best, 16, 2
nearly, 50600, quick, -1, 4
nearly, 50600, best, 16, 2
nearly, 50700, quick, -1, 5
nearly, 50700, best, 16, 2
nearly, 50800, quick, -1, 4
nearly, 50800, best, 16, 2
nearly, 50900, quick, -1, 4
nearly, 50900, best, 16, 2
nearly, 51000, quick, -1, 4
nearly, 51000, best, 16, 2
nearly, 51100, quick, -1, 5
nearly, 51100, best, 16, 2
nearly, 51200, quick, -1, 5
nearly, 51200, best, 16, 2
nearly, 51300, quick, -1, 5
nearly, 51300, best, 16, 2
nearly, 51400, quick, -1, 5
nearly, 51400, best, 16, 2
nearly, 51500, quick, -1, 5
nearly, 51500, best, 16, 2
nearly, 51600, quick, -1, 5
nearly, 51600, best, 16, 2
nearly, 51700, quick, -1, 5
nearly, 51700, best, 16, 2
nearly, 51800, quick, -1, 5
nearly, 51800, best, 16, 2
nearly, 51900, quick, -1, 5
nearly, 51900, best, 16, 2
nearly, 52000, quick, -1, 5
nearly, 52000, best, 16, 2
nearly, 52100, quick, -1, 5
nearly, 52100, best, 16, 2
nearly, 52200, quick, -1, 5
nearly, 52200, best, 16, 2
nearly, 52300, quick, -1, 5
nearly, 52300, best, 16, 2
nearly, 52400, quick, -1, 5
nearly, 52400, best, 16, 2
nearly, 52500, quick, -1, 5
nearly, 52500, best, 16, 2
nearly, 52600, quick, -1, 5
nearly, 52600, best, 16, 2
nearly, 52700, quick, -1, 5
nearly, 52700, best, 16, 2
nearly, 52800, quick, -1, 5
nearly, 52800, best, 16, 2
nearly, 52900, quick, -1, 5
nearly, 52900, best, 16, 2
nearly, 53000, quick, -1, 5
nearly, 53000, best, 16, 2
nearly, 53100, quick, -1, 5
nearly, 53100, best, 16, 2
nearly, 53200, quick, -1, 5
nearly, 53200, best, 16, 2
nearly, 53300, quick, -1, 5
nearly, 53300, best, 16, 2
nearly, 53400, quick, -1, 5
nearly, 53400, best, 16, 2
nearly, 53500, quick, -1, 5
nearly, 53500, best, 16, 2
nearly, 53600, quick, -1, 5
nearly, 53600, best, 16, 2
nearly, 53700, quick, -1, 5
nearly, 53700, best, 16, 2
nearly, 53800, quick, -1, 5
nearly, 53800, best, 16, 2
nearly, 53900, quick, -1, 5
nearly, 53900, best, 16, 2
nearly, 54000, quick, -1, 5
nearly, 54000, best, 16, 2
nearly, 54100, quick, -1, 5
nearly, 54100, best, 16, 2
nearly, 54200, quick, -1, 5
nearly, 54200, best, 16, 2
nearly, 54300, quick, -1, 5
nearly, 54300, best, 16, 2
nearly, 54400, quick, -1, 5
nearly, 54400, best, 16, 2
nearly, 54500, quick, -1, 5
nearly, 54500, best, 16, 2
nearly, 54600, quick, -1, 5
nearly, 54600, best, 16, 2
nearly, 54700, quick, -1, 5
nearly, 54700, best, 16, 2
nearly, 54800, quick, -1, 5
nearly, 54800, best, 16, 2
nearly, 54900, quick, -1, 5
nearly, 54900, best, 16, 2
nearly, 55000, quick, -1, 5
nearly, 55000, best, 16, 2
nearly, 55100, quick, -1, 5
nearly, 55100, best, 16, 2
nearly, 55200, quick, -1, 5
nearly, 55200, best, 16, 2
nearly, 55300, quick, -1, 5
nearly, 55300, best, 16, 2
nearly, 55400, quick, -1, 5
nearly, 55400, best, 16, 2
nearly, 55500, quick, -1, 5
nearly, 55500, best, 16, 2
nearly, 55600, quick, -1, 5
nearly, 55600, best, 16, 3
nearly, 55700, quick, -1, 5
nearly, 55700, best, 16, 2
nearly, 55800, quick, -1, 5
nearly, 55800, best, 16, 2
nearly, 55900, quick, -1, 5
nearly, 55900, best, 16, 2
nearly, 56000, quick, -1, 5
nearly, 56000, best, 16, 2
nearly, 56100, quick, -1, 5
nearly, 56100, best, 16, 2
nearly, 56200, quick, -1, 5
nearly, 56200, best, 16, 2
nearly, 56300, quick, -1, 5
nearly, 56300, best, 16, 2
nearly, 56400, quick, -1, 5
nearly, 56400, best, 16, 2
nearly, 56500, quick, -1, 5
nearly, 56500, best, 16, 2
nearly, 56600, quick, -1, 5
nearly, 56600, best, 16, 2
nearly, 56700, quick, -1, 5
nearly, 56700, best, 16, 2
nearly, 56800, quick, -1, 5
nearly, 56800, best, 16, 2
nearly, 56900, quick, -1, 5
nearly, 56900, best, 16, 2
nearly, 57000, quick, -1, 5
nearly, 57000, best, 16, 2
nearly, 57100, quick, -1, 5
nearly, 57100, best, 16, 2
nearly, 57200, quick, -1, 5
nearly, 57200, best, 16, 2
nearly, 57300, quick, -1, 5
nearly, 57300, best, 16, 2
nearly, 57400, quick, -1, 5
nearly, 57400, best, 16, 2
nearly, 57500, quick, -1, 5
nearly, 57500, best, 16, 2
nearly, 57600, quick, -1, 5
nearly, 57600, best, 16, 2
nearly, 57700, quick, -1, 5
nearly, 57700, best, 16, 2
nearly, 57800, quick, -1, 5
nearly, 57800, best, 16, 2
nearly, 57900, quick, -1, 5
nearly, 57900, best, 16, 2
nearly, 58000, quick, -1, 5
nearly, 58000, best, 16, 2
nearly, 58100, quick, -1, 5
nearly, 58100, best, 16, 2
nearly, 58200, quick, -1, 5
nearly, 58200, best, 16, 2
nearly, 58300, quick, -1, 5
nearly, 58300, best, 16, 2
nearly, 58400, quick, -1, 5
nearly, 58400, best, 16, 2
nearly, 58500, quick, -1, 5
nearly, 58500, best, 16, 2
nearly, 58600, quick, -1, 5
nearly, 58600, best, 16, 2
nearly, 58700, quick, -1, 5
nearly, 58700, best, 16, 2
nearly, 58800, quick, -1, 5
nearly, 58800, best, 16, 2
nearly, 58900, quick, -1, 5
nearly, 58900, best, 16, 2
nearly, 59000, quick, -1, 5
nearly, 59000, best, 16, 2
nearly, 59100, quick, -1, 5
nearly, 59100, best, 16, 2
nearly, 59200, quick, -1, 5
nearly, 59200, best, 16, 2
nearly, 59300, quick, -1, 5
nearly, 59300, best, 16, 2
nearly, 59400, quick, -1, 5
nearly, 59400, best, 16, 3
nearly, 59500, quick, -1, 5
nearly, 59500, best, 16, 3
nearly, 59600, quick, -1, 5
nearly, 59600, best, 16, 3
nearly, 59700, quick, -1, 5
nearly, 59700, best, 16, 3
nearly, 59800, quick, -1, 5
nearly, 59800, best, 16, 3
nearly, 59900, quick, -1, 5
nearly, 59900, best, 16, 3
nearly, 60000, quick, -1, 5
nearly, 60000, best, 16, 3
nearly, 60100, quick, -1, 5
nearly, 60100, best, 16, 3
nearly, 60200, quick, -1, 5
nearly, 60200, best, 16, 3
nearly, 60300, quick, -1, 6
nearly, 60300, best, 16, 3
nearly, 60400, quick, -1, 6
nearly, 60400, best, 16, 3
nearly, 60500, quick, -1, 6
nearly, 60500, best, 16, 3
nearly, 60600, quick, -1, 6
nearly, 60600, best, 16, 3
nearly, 60700, quick, -1, 6
nearly, 60700, best, 16, 3
nearly, 60800, quick, -1, 6
nearly, 60800, best, 16, 3
nearly, 60900, quick, -1, 6
nearly, 60900, best, 16, 3
nearly, 61000, quick, -1, 6
nearly, 61000, best, 16, 3
nearly, 61100, quick, -1, 6
nearly, 61100, best, 16, 3
nearly, 61200, quick, -1, 6
nearly, 61200, best, 16, 3
nearly, 61300, quick, -1, 6
nearly, 61300, best, 16, 3
nearly, 61400, quick, -1, 6
nearly, 61400, best, 16, 3
nearly, 61500, quick, -1, 6
nearly, 61500, best, 16, 3
nearly, 61600, quick, -1, 6
nearly, 61600, best, 16, 3
nearly, 61700, quick, -1, 6
nearly, 61700, best, 16, 3
nearly, 61800, quick, -1, 6
nearly, 61800, best, 16, 3
nearly, 61900, quick, -1, 6
nearly, 61900, best, 16, 3
nearly, 62000, quick, -1, 6
nearly, 62000, best, 16, 3
nearly, 62100, quick, -1, 6
nearly, 62100, best, 16, 3
nearly, 62200, quick, -1, 6
nearly, 62200, best, 16, 3
nearly, 62300, quick, -1, 6
nearly, 62300, best, 16, 3
nearly, 62400, quick, -1, 6
nearly, 62400, best, 16, 3
nearly, 62500, quick, -1, 6
nearly, 62500, best, 16, 3
nearly, 62600, quick, -1, 6
nearly, 62600, best, 16, 3
nearly, 62700, quick, -1, 6
nearly, 62700, best, 16, 3
nearly, 62800, quick, -1, 6
nearly, 62800, best, 16, 3
nearly, 62900, quick, -1, 6
nearly, 62900, best, 16, 3
nearly, 63000, quick, -1, 6
nearly, 63000, best, 16, 3
nearly, 63100, quick, -1, 6
nearly, 63100, best, 16, 3
nearly, 63200, quick, -1, 6
nearly, 63200, best, 16, 3
nearly, 63300, quick, -1, 6
nearly, 63300, best, 16, 3
nearly, 63400, quick, -1, 6
nearly, 63400, best, 16, 3
nearly, 63500, quick, -1, 6
nearly, 63500, best, 16, 3
nearly, 63600, quick, -1, 6
nearly, 63600, best, 16, 3
nearly, 63700, quick, -1, 6
nearly, 63700, best, 16, 3
nearly, 63800, quick, -1, 6
nearly, 63800, best, 16, 3
nearly, 63900, quick, -1, 6
nearly, 63900, best, 16, 3
nearly, 64000, quick, -1, 6
nearly, 64000, best, 16, 3
nearly, 64100, quick, -1, 6
nearly, 64100, best, 16, 3
nearly, 64200, quick, -1, 6
nearly, 64200, best, 16, 3
nearly, 64300, quick, -1, 6
nearly, 64300, best, 16, 3
nearly, 64400, quick, -1, 6
nearly, 64400, best, 16, 3
nearly, 64500, quick, -1, 6
nearly, 64500, best, 16, 3
nearly, 64600, quick, -1, 6
nearly, 64600, best, 16, 3
nearly, 64700, quick, -1, 6
nearly, 64700, best, 16, 3
nearly, 64800, quick, -1, 6
nearly, 64800, best, 16, 3
nearly, 64900, quick, -1, 6
nearly, 64900, best, 16, 3
nearly, 65000, quick, -1, 6
nearly, 65000, best, 16, 3
nearly, 65100, quick, -1, 6
nearly, 65100, best, 16, 3
nearly, 65200, quick, -1, 6
nearly, 65200, best, 16, 3
nearly, 65300, quick, -1, 6
nearly, 65300, best, 16, 3
nearly, 65400, quick, -1, 6
nearly, 65400, best, 16, 3
nearly, 65500, quick, -1, 6
nearly, 65500, best, 16, 3
nearly, 65600, quick, -1, 6
nearly, 65600, best, 16, 3
nearly, 65700, quick, -1, 6
nearly, 65700, best, 16, 3
nearly, 65800, quick, -1, 6
nearly, 65800, best, 16, 3
nearly, 65900, quick, -1, 6
nearly, 65900, best, 16, 3
nearly, 66000, quick, -1, 6
nearly, 66000, best, 16, 3
nearly, 66100, quick, -1, 6
nearly, 66100, best, 16, 3
nearly, 66200, quick, -1, 6
nearly, 66200, best, 16, 3
nearly, 66300, quick, -1, 6
nearly, 66300, best, 16, 3
nearly, 66400, quick, -1, 6
nearly, 66400, best, 16, 3
nearly, 66500, quick, -1, 6
nearly, 66500, best, 16, 3
nearly, 66600, quick, -1, 6
nearly, 66600, best, 16, 3
nearly, 66700, quick, -1, 6
nearly, 66700, best, 16, 3
nearly, 66800, quick, -1, 6
nearly, 66800, best, 16, 3
nearly, 66900, quick, -1, 6
nearly, 66900, best, 16, 3
nearly, 67000, quick, -1, 6
nearly, 67000, best, 16, 3
nearly, 67100, quick, -1, 6
nearly, 67100, best, 16, 3
nearly, 67200, quick, -1, 6
nearly, 67200, best, 16, 3
nearly, 67300, quick, -1, 7
nearly, 67300, best, 16, 3
nearly, 67400, quick, -1, 7
nearly, 67400, best, 16, 3
